id,text,class
28293723,"?) and intravenous patient-controlled analgesia (IV PCA) effectively decreases POSP, compared with IV PCA alone, in gynecologic oncology patients. This retrospective study included 62 Korean patients who received a long midline skin incision during gynecologic cancer surgery. The combined therapy group (n	=	31), which received CWIS (0.5% ropivacaine infused over 72?h) and IV PCA (fentanyl citrate), and the IV PCA only group (n	=	31) were determined using 1:1 matching. POSP was assessed using resting numeric rating scale (NRS) scores measured for 96?h after surgery, which were analyzed using a linear mixed model. The slopes of the predicted NRS values from the linear mixed model were significantly different between the groups. Compared with the control group, the combined therapy group had lower predicted NRS scores for the first 72?h, but higher predicted scores between 72 and 96?h. Moreover, the mean NRS scores over the first 48?h postoperation were significantly lower in the combined therapy group than in the control group; the scores were similar in both groups during the remaining period. With the exception of a higher body mass index in the CWIS group, the other variables, such as the dosage and usage time of fentanyl citrate, use of additional painkillers, and side effects, including wound complications, did not differ between groups. Combined therapy using CWIS and IV PCA may be a useful strategy for POSP management in gynecologic oncology patients.",skin_neoplasms
28292349,"To show the distribution of facial exposure to non-melanoma biologically effective UV irradiance changes by rotation angles. This study selected the cheek, nose, and forehead as representative facial sites for UV irradiance measurements, which were performed using a rotating manikin and a spectroradiometer. The measured UV irradiance was weighted using action spectra to calculate the biologically effective UV irradiances that cause non-melanoma (UVBEnon-mel) skin cancer. The biologically effective UV radiant exposure (HBEnon-mel) was calculated by summing the UVBEnon-mel data collected over the exposure period. This study revealed the following: (1) the maximum cheek, nose and forehead exposure UVA and UVB irradiance times and solar elevation angles (SEA) differed from those of the ambient UV irradiance and were influenced by the rotation angles; (2) the UV irradiance exposure increased in the following order: cheek < nose < forehead; (3) the distribution of UVBEnon-mel irradiance differed from that of unweighted UV radiation (UVR) and was influenced by the rotation angles and exposure times; and (4) the maximum percentage decreases in the UVBEnon-mel radiant exposure for the cheek, nose and forehead from 0??to 180??were 48.41%, 69.48% and 71.71%, respectively. Rotation angles relative to the sun influence the face's exposure to non-melanoma biologically effective UV.",skin_neoplasms
28291062,"Pulsed CO2 laser is a treatment of superficial basal cell carcinoma (sBCC) although robust clinical evidence has not been reported so far. The authors investigated efficacy, safety, time to wound healing, cosmetic outcome, patient satisfaction, and cost-effectiveness ratio of pulsed CO2 laser in comparison to cryotherapy and surgery. BCCs of the trunk and extremities were randomized to one of the treatments. After 90 days, efficacy and cosmetic outcome were assessed. Patients recorded the time to complete healing of the wound and scored their overall satisfaction. Two hundred forty patients were randomized. After 3 months, complete remission (CR) rate with pulsed CO2 laser was 78.8%. This was significantly lower than surgery, whereas the CR rate with cryotherapy was not significantly different. Cosmetic result was better with surgery. High satisfaction was reported by 65.0% of patients treated with CO2 ablation. Time of wound healing was significantly shorter with CO2 laser. In comparison to cryotherapy, pulsed CO2 laser showed no statistically significant difference in efficacy, cosmetic outcome, and patient satisfaction. Time to healing was shorter; the cost and cost-effectiveness ratio were similar. Surgery had the greatest efficacy rate. The main limitation of this study was the short duration of follow-up (3 months).",skin_neoplasms
28289898,"Dermoscopy and reflectance confocal microscopy (RCM) are non-invasive methods for diagnosis of malignant skin tumours. The aim of this study was to compare the accuracy of dermoscopy and RCM for the diagnosis of malignant skin tumours. Systematic electronic literature searches were conducted to include PubMed, Medline, Embase, the Cochrane Library database, and Web of Science, up to 26 April 2016. Pooled additional detection rate (ADR), diagnostic accuracy, and 95% confidence intervals (CIs) were calculated using STATA and Meta-Disc analysis. Eight published studies were included in the analysis, involving 1141 skin lesions, which reported a per-lesion analysis of dermoscopy and RCM. Within the same patient group and at the per-lesion level, RCM significantly increased the detection rate of malignant skin tumours by 7.7% (95% CI 0.01-0.14). The pooled sensitivity of dermoscopy was similar to RCM [88.1% (95% CI 0.85-0.91) vs. 93.5% (95% CI 0.91-0.96)]. The specificity of dermoscopy was significantly lower than that of RCM [52.9% (95% CI 0.49-0.57) vs. 80.3% (95% CI 0.77-0.83)]. The pooled ADR of RCM for melanoma detection was 4.3% (95% CI 0.002-0.08). Pooled sensitivity and specificity of dermoscopy for melanoma detection were 88.4% (95% CI 0.84-0.92) and 49.1% (95% CI 0.45-0.53), respectively. The pooled sensitivity and specificity of RCM were 93.5% (95% CI 0.90-0.96) and 78.8% (95% CI 0.75-0.82), respectively. When compared with dermoscopy, RCM has a significantly greater diagnostic specificity for malignant skin tumours and so could improve their detection rate.",skin_neoplasms
28288569,"The inhibition of Delta-like 4 (Dll4)/Notch signaling has been shown to result in excessive, nonfunctional vessel proliferation and significant tumor growth suppression. However, safety concerns emerged with the identification of side effects resulting from chronic Dll4/Notch blockade. Alternatively, we explored the endothelial Dll4 overexpression using different mouse tumor models. We used a transgenic mouse model of endothelial-specific Dll4 overexpression, previously produced. Growth kinetics and vascular histopathology of several types of solid tumors was evaluated, namely Lewis Lung Carcinoma xenografts, chemically-induced skin papillomas and RIP1-Tag2 insulinomas. We found that increased Dll4/Notch signaling reduces tumor growth by reducing vascular endothelial growth factor (VEGF)-induced endothelial proliferation, tumor vessel density and overall tumor blood supply. In addition, Dll4 overexpression consistently improved tumor vascular maturation and functionality, as indicated by increased vessel calibers, enhanced mural cell recruitment and increased network perfusion. Importantly, the tumor vessel normalization is not more effective than restricted vessel proliferation, but was found to prevent metastasis formation and allow for increased delivery to the tumor of concomitant chemotherapy, improving its efficacy. By reducing endothelial sensitivity to VEGF, these results imply that Dll4/Notch stimulation in tumor microenvironment could be beneficial to solid cancer patient treatment by reducing primary tumor size, improving tumor drug delivery and reducing metastization. Endothelial specific Dll4 overexpression thus appears as a promising anti-angiogenic modality that might improve cancer control.",skin_neoplasms
28284845,"To summarize and compare the risks of malignancies accompanying biologic DMARDs (b-DMARDs) and tofacitinib in rheumatoid arthritis (RA) in randomized clinical trials (RCTs) and long-term extension studies (LTEs). Articles in Medline, Embase, Cochrane Library, and the Web of Science dated from 2000 to February 2015. Selection criteria were as follows: (1) focus on RCTs or LTEs in RA; (2) treatment with b-DMARDs or tofacitinib; (3) data on malignancies; and (4) a minimum follow-up of 12 weeks. Data included publication details, study design, risk of bias, number and types of malignancies, and patient characteristics and treatments. Of 113 articles and one updated report that were meta-analyzed, overall malignancies in RCTs showed odds ratio (95% confidence intervals) of 1.01 (0.72, 1.42) for all TNF antagonists, 1.12 (0.33, 3.81) for abatacept, 0.54 (0.20, 1.50) for rituximab, 0.70 (0.20, 2.41) for tocilizumab, and 2.39 (0.50, 11.5) for tofacitinib. Network meta-analysis of overall malignancies showed odds ratio (95% predictive intervals) of 1.68 (0.48-5.92) for infliximab, 0.79 (0.44-1.40) for etanercept, 0.93 (0.43-2.03) for adalimumab, 0.87 (0.28-2.75) for certolizumab, 0.87 (0.39-1.95) for golimumab, 1.04 (0.32-3.32) for abatacept, 0.58 (0.21-1.56) for rituximab, 0.60 (0.16-2.28) for tocilizumab, and 1.15 (0.24-5.47) for tofacitinib. Marginal numerical differences in the incidence rate of solid and hematological malignancies and non-melanoma skin cancers appeared in LTEs. In RCTs, treatment of RA with b-DMARDs or tofacitinib does not increase the risk for malignancies. Generalizability of the differences in the rate of specific malignancies encountered in LTEs requires continuous pharmacovigilance of real-world patients.",skin_neoplasms
28284575,"In Japan, oxaliplatin (OXA)/5-fluorouracil (5-FU)/leucovorin (LV)-the mFOLFOX6 regimen-is the most frequently used first-line chemotherapy backbone for metastatic colorectal cancer. However, peripheral nerve disorders caused by OXA during mFOLFOX6 therapy can decrease patients' quality of life. OXA can be safely discontinued from a FOLFOX regimen after 6 cycles during first-line therapy. Also, for patients who discontinue OXA without having experienced peripheral nerve disorders, reintroducing OXA in the later stages of treatment could remain an option. The study is a phase II, multicenter, open-label, parallel-group, randomized, controlled exploratory study comparing the efficacy and safety of mFOLFOX6 plus panitumumab and 5-FU/LV plus panitumumab in patients with chemotherapy-na?ve, unresectable, advanced or recurrent colorectal carcinoma of RAS wild-type (SAPPHIRE; ClinicalTrials.gov identifier, NCT02337946). Eligible patients will receive 6 cycles of mFOLFOX6 plus panitumumab combination therapy, followed by 1:1 randomization to either further treatment with mFOLFOX6 plus panitumumab or discontinuation of OXA and treatment with 5-FU/LV plus panitumumab. Up to 100?randomized patients will receive treatment for approximately 12 months or until any of the criteria for treatment discontinuation have been met. The primary endpoint is progression-free survival rate at 9 months after the day of randomization. The secondary endpoints are progression-free survival, overall survival, response rate, and interval to treatment failure. Safety will be evaluated according to the incidence and severity of adverse events, including the incidence of peripheral nerve and skin disorders. Additional endpoints will include maintenance of performance status, continuation of OXA in the mFOLFOX6 plus panitumumab group, and continuation of panitumumab in both?groups.",skin_neoplasms
28284233,"Adnexal tumors of the skin are a large and diverse group of benign and malignant neoplasms, which exhibit morphological differentiation toward one of the different types of adnexal epithelium present in normal skin and they pose a diagnostic challenge. The purpose of this study is to share our experience with these rare but aggressive tumors at a tertiary care cancer hospital in a developing country. A retrospective review of 11 patients diagnosed with rare adnexal tumors and their variants from January 2005 to December 2014, treated either surgically or non-surgically, was performed to describe the clinicopathological characteristics and outcome of the disease. A total of 11 patients were diagnosed with adnexal carcinoma and its variants: a 34-year-old Sindhi man, a 59-year-old Punjabi woman, a 32-year-old woman from Khyber Pakhtunkhwa, a 43-year-old Punjabi woman, a 64-year-old Punjabi man, a 51-year-old man from Khyber Pakhtunkhwa, a 51-year-old Punjabi woman, a 74-year-old Punjabi woman, a 75-year-old Punjabi man, a 61-year-old man from Khyber Pakhtunkhwa, and a 53-year-old man from Khyber Pakhtunkhwa. The male to female ratio was 1.2:1. The histological variations were sebaceous differentiation (n = 4), microcystic adnexal carcinoma (n = 4), trichilemmal carcinoma (n = 1), pilomatrix carcinoma (n = 1), and hidradenocarcinoma (n = 1). The mean age at presentation was 54 years (range 32 to 75). The primary subsite of involvement was the scalp in nine patients followed by eyelids in two patients. Surgery was the primary treatment modality in almost all patients; postoperative radiotherapy (PORT) was offered to eight patients. The median dose of radiation was 45 Gy to the primary site. Indications for radiotherapy included close margins (n = 2), positive margins (n = 1), high grade histology (n = 4), and multifocal disease (n = 1). On follow-up, two patients presented with local, one regional and two patients developed distant metastasis. Adnexal carcinomas are rare tumors with diverse histological patterns and a tendency for locoregional and distant metastasis. Surgery should be the mainstay of treatment reserving radiotherapy for adjuvant, palliative, and re-treatment scenarios.",skin_neoplasms
28283541,"Somatic mutations in the epidermal growth factor receptor (EGFR) intracellular signalling pathways predict non-response to cetuximab in the treatment of advanced colorectal cancer (aCRC). We hypothesised that common germline variants within these pathways may also play similar roles. We analysed 54 potentially functional, common, inherited EGFR pathway variants in 815 patients with aCRC treated with oxaliplatin-fluoropyrimidine chemotherapy plus cetuximab. Primary endpoints were response and skin rash (SR). We had >85%?power to detect ORs=1.6 for variants with minor allele frequencies >20%. interaction=0.017); however, independent replication failed to validate this association. No previously proposed predictive biomarkers were validated. Our study highlights the need to validate potential pharmacogenetic biomarkers. We did not find strong evidence for common germline biomarkers of cetuximab response and toxicity.",skin_neoplasms
28281359,"The majority of breast cancer patients who receive radiation treatment are affected by acute radiation-induced skin changes. The assessment of these changes is usually done by subjective methods, which complicates the comparison between different treatments or patient groups. This study investigates the feasibility of new robust methods for monitoring skin microcirculation to objectively assess and quantify acute skin reactions during radiation treatment. Laser Doppler flowmetry, laser speckle contrast imaging, and polarized light spectroscopy imaging were used to measure radiation-induced changes in microvascular perfusion and red blood cell concentration (RBC) in the skin of 15 patients undergoing adjuvant radiation therapy for breast cancer. Measurements were made before treatment, once a week during treatment, and directly after the last fraction. In the treated breast, perfusion and RBC concentration were increased after 1-5 fractions (2.66-13.3?Gy) compared to baseline. The largest effects were seen in the areola and the medial area. No changes in perfusion and RBC concentration were seen in the untreated breast. In contrast, Radiation Therapy Oncology Group (RTOG) scores were increased only after 2 weeks of treatment, which demonstrates the potential of the proposed methods for early assessment of skin changes. Also, there was a moderate to good correlation between the perfusion (r?=?0.52) and RBC concentration (r?=?0.59) and the RTOG score given a week later. We conclude that radiation-induced microvascular changes in the skin can be objectively measured using novel camera-based techniques before visual changes in the skin are apparent. Objective measurement of microvascular changes in the skin may be valuable in the comparison of skin reactions between different radiation treatments and possibly in predicting acute skin effects at an earlier stage.",skin_neoplasms
28277926,"Skin fibrosis is a clinically serious pathological process of secondary lymphedema (SLE). The detection of latent or incipient skin fibrosis, including early tissue changes, using sensitive diagnostic equipment is essential. The SkinFibroMeter has been used in skin care; however, its ability to assess skin fibrosis in patients with SLE of the lower limb has not been explored. In this study, 45 female patients with secondary unilateral lower limb LE and 15 healthy female volunteers were enrolled. The skin stiffness values of affected and healthy limbs were measured by using the SkinFibroMeter, and skin samples were assayed by Masson staining. The circumference and interstitial fluid of limbs were also measured and analyzed. Increasing skin stiffness with increasing severity of SLE of the lower limb and skin stiffness significantly positively correlated with stage of lower limb SLE. Our results demonstrate that the SkinFibroMeter is very sensitive and accurate for detecting skin fibrosis of edematous limb. Therefore, this new instrument is a promising prospect for diagnosis and assessment of skin fibrosis in patients with lower limb SLE.",skin_neoplasms
28277254,"Malignant eccrine spiradenoma is a rare and aggressive tumor, developed on the epithelium of eccrine sweat glands. Typically, it occurs after malignant transformation of benign eccrine spiradenoma, but sometimes it happens de novo. We report a case of malignant eccrine spiradenoma in a 62-year-old woman. The patient presented a rapid increase in size of a long-standing tumoral lesion of her forearm. There was no secondary lesion on the chest, abdomen or pelvis at the CT-scanner. Cutaneous biopsy of the lesion was performed and showed a carcinoma with no contact with epidermis. On this biopsy, we could not affirm if the tumor was a metastatic process or a primary tumor of the skin. Histologic examination of the surgical removal of the tumor showed an undifferentiated carcinoma with adjacent nodules of eccrine spiradenoma. Immunohistochemical assessment of Ki67 expression showed a weak expression (5%) in the benign spiradenoma nodules and a high rate expression (80%) in the malignant neoplasm. The final diagnosis was an undifferentiated carcinoma arising from preexisting benign spiradenoma. Malignant eccrine spiradenoma is not frequent and is rarely described in the international literature that may lead to diagnostic difficulties.",skin_neoplasms
28275427,"Phyllodes tumors are uncommon biphasic fibroepithelial neoplasms of the breast of varying malignant potential occurring in middle aged women. They exhibit diverse biological behavior. Margin free excision is the mainstay of treatment. A 27 year-old lady was referred with a painless ulceroproliferative right breast lesion which had rapidly progressed over six months. Three years back, she had been diagnosed with a borderline phyllodes tumor and underwent a wide local excision followed by a right mastectomy for recurrence. The resection margins were positive hence she underwent postoperative radiation. We performed a radical resection of the chest wall and reconstruction using a composite mesh (inner PTFE and outer vypro), pedicled latissimus dorsi flap and a split skin graft for the recurrent malignant tumor. She recovered uneventfully thereafter. Malignant phyllodes tumor is uncommon and treatment principles are from case reports and retrospective studies. Aggressive resection of the lesion and reconstruction of the chest wall with bone cement and two meshes-a composite mesh (inner layer -polytetrafluroethylene and outer layer of polypropylene) and a Vypro mesh is a possibility. This case highlights the challenges encountered in managing these patients and presents a radical solution. Treatment of phyllodes tumor necessitates adequate excision of the tumor and adjacent tissues to ensure tumor free margins. Pathological evolution from intermediate to malignant histology may be exhibited. A full-thickness chest wall resection and reconstruction although radical is a feasible option as these tumors rarely respond to other modalities of cancer management.",skin_neoplasms
28274179,"Lymphatic fistulas are common complications after lymph node dissections in melanoma patients. We investigated whether drain management could improve the patient's outcome. Patients who underwent axillary or inguinal lymph node dissection (RALND or RILND) for malignant melanoma were recorded in a prospective database. Two different methods of drain management were compared. Either the drain was removed no later than the eighth postoperative day (period I, 2003-2007) or it was left in place until fluid flow was below 50?ml in 24?h for two consecutive days (period II, 2008-2011). The main outcome criterion was the incidence of seroma punctures after drain removal. 374 patients were analysed. The incidence of seroma punctures significantly decreased in period II. The number of patients with elevated lymphatic secretions rose by 41.3% (RALND) and 38.1% (RILND). With the exception of lymphatic fistulas, we observed significantly more local complications with need for treatment in period I (n?=?104, 52%) than in period II (n?=?31, 18%). In period II, the hospital stays after both procedures were significantly reduced. We conclude that quantity-guided drain management leads to a prolonged interval of drainage but is associated with a lower incidence of seroma formation and shorter hospital stay.",skin_neoplasms
28272287,"Patients with primary sclerosing cholangitis (PSC) may be at higher risk of malignancy after liver transplantation (LT) compared to other LT recipients. We aimed to determine the cumulative incidence of/risk factors for long-term cancer-related mortality in patients with PSC after LT. All adult patients underwent LT for PSC without cholangiocarcinoma from 1984 to 2012, with follow-up through June 2015. We estimated cumulative incidence, risk factors, and mortality from de novo malignancies after LT. Two hundred ninety-three patients were identified (mean [SD] age, 47 [12] years; 63.3% males; 2.4% smoking at LT). Over a median of 11.5 years (range, 6.4-18.6 years), 64 patients (21.8%) developed 73 nonskin cancers, including 46 solid-organ cancers (renal, 11; colorectal, 11; prostate, 7; breast, 5; pancreas, 5; ovarian/endometrial/vulvar cancers, 3; and de novo cholangiocarcinoma, 4). Twenty-two patients developed hematologic malignancies (posttransplant lymphoproliferative diseases, 18; Hodgkin disease, 2; and myelodysplastic syndrome, 2). Five patients developed melanoma. The 1-, 5-, 10-, and 20-year cumulative incidences of cancer were 2.1%, 8.6%, 18.7%, and 27%, respectively. Mortality of patients with PSC who developed cancer was higher than that of patients with PSC without cancer (hazard ratio, 2.2; P < 0.01). On multivariate analysis, recipient's age and elevated pre-LT international normalized ratio were associated with increased risk of de novo (nonskin) malignancy. The 10-year cumulative risk of cancer after LT for advanced-stage PSC was 18.7%, with posttransplant lymphoproliferative diseases, colorectal cancer, and renal cell cancer being the most common. Post-LT de novo nonskin cancer decreased overall posttransplant survival. Only recipient's age and elevated international normalized ratio at LT were associated with increased nonskin cancer risk.",skin_neoplasms
28272152,"A-T plasty has long been a workhorse for defects located around the eyebrow or in the upper and lower lip. It allows like-with-like reconstruction with placement of the scars in natural creases or subunit junctions. In this article, the authors describe their refined technique to specifically address moderate to large size defects of the frontotemporal, preauricular, and zygomatic regions. Thirty consecutive patients underwent reconstruction with the extended A-T plasty at our institution after skin cancer excision. Mean age at surgery was 63 years (range, 39-87 years). Mean defect size was 5.2 ?? 4.7 cm. The defects were located in the frontotemporal (13), upper preauricular (10), and zygomatic (7) facial subunits. Mean operative time was 65 minutes. Three (10%) patients suffered from delayed healing at the T junction, with no impairment in the long-term follow-up. All the other""laps healed uneventfully with optimal long-term cosmetic and functional restoration. Follow-up ranged from 3 months to 3 year",skin_neoplasms
28270164,"Patients with germline mutations in a tumour suppressor gene called CYLD develop multiple, disfiguring, hair follicle tumours on the head and neck. The prognosis is poor, with up to one in four mutation carriers requiring complete surgical removal of the scalp. There are no effective medical alternatives to treat this condition. Whole genome molecular profiling experiments led to the discovery of an attractive molecular target in these skin tumour cells, named tropomyosin receptor kinase (TRK), upon which these cells demonstrate an oncogenic dependency in preclinical studies. Recently, the development of an ointment containing a TRK inhibitor (pegcantratinib - previously CT327 - from Creabilis SA) allowed for the assessment of TRK inhibition in tumours from patients with inherited CYLD mutations. Tropomysin Receptor Antagonism in Cylindromatosis (TRAC) is a two-part, exploratory, early phase, single-centre trial. Cohort 1 is a phase 1b open-labelled trial, and cohort 2 is a phase 2a randomised double-blinded exploratory placebo-controlled trial. Cohort 1 will determine the safety and acceptability of applying pegcantratinib for 4?weeks to a single tumour on a CYLD mutation carrier that is scheduled for a routine lesion excision (n?=?8 patients). Cohort 2 will investigate if CYLD defective tumours respond following 12?weeks of treatment with pegcantratinib. As patients have multiple tumours, we intend to treat 10 tumours in each patient, 5 with active treatment and 5 with placebo. Patients will be allocated both active and placebo treatments to be applied randomly to tumours on the left or right side. The target is to treat 150 tumours in a maximum of 20 patients. Tumour volume will be measured at baseline and at 4 and 12?weeks. The primary outcome measure is the proportion of tumours responding to treatment by 12?weeks, based on change in tumour volume, with secondary measures based on adverse event profile, treatment compliance and acceptability, changes in tumour volume and surface area, patient quality of life and pain. Interventions for rare genetic skin diseases are often difficult to assess in an unbiased way due to small patient numbers and the challenges of incorporating adequate controls into trial design. Here we present a single-centre, randomised, placebo-controlled trial design that leverages the multiplicity of tumours seen in an inherited skin tumour syndrome that may inform the design of other studies in similar genetic diseases. International Standard Randomised Controlled Trial Number Registry, ISRCTN75715723 . Registered on 22 October 2014.",skin_neoplasms
28268056,"Thoracodorsal artery perforator flap (TDAP) is one of the relatively new techniques in breast reconstruction. In this study, we try to evaluate the outcome of this flap in oncoplastic procedures. This study included 40 patients of stage II breast cancer who underwent partial mastectomy with skin excision at the National Cancer Institute of Cairo University between 2011 and 2014. The resultant defects were immediately reconstructed using the thoracodorsal artery perforator flap. Operative time and complication rates were recorded. The cosmetic outcome was assessed through a questionnaire. The mean operative time was 227min. The total complication rate was 20% with flap congestion being the most common complication. The cosmetic outcome was acceptable with 80% of patients rating their outcome as either good or excellent. The subjectively assessed functional outcome showed a mean time of 10days postoperative for patients to regain their full range of shoulder movements. Thoracodorsal artery perforator flap can play a significant role in oncoplastic surgery and breast reconstruction with acceptable cosmetic and functional outcome.",skin_neoplasms
28267696,"Cutaneous radiation therapy (RT)-associated breast angiosarcoma (AS) is a rare consequence of breast RT associated with poor outcomes. Previous small case series have documented high recurrence rates and poor survival. We reviewed our experience and focused on the impact of conservative versus radical resections. Data for patients with RT-associated breast AS evaluated at our institution from 1993 to 2015 who underwent surgery were reviewed. Seventy-six women were diagnosed with RT-associated breast AS at a median 85 months from surgery for invasive breast carcinoma or ductal carcinoma in situ. Thirty-eight underwent mastectomy/wide excision with partial skin resection (""conservative"") and 38 underwent resection of all or nearly all previously irradiated skin plus mastectomy (""radical""). The radical group (vs the conservative group) more often had multifocal disease (80% vs 56%, P = 0.04), chemotherapy for AS (58% vs 22%, P < 0.01), margin-negative resection (100% vs 73%, P < 0.01), reconstructive surgery (100% vs 13%, P < 0.01), and re-operation (16% vs 3%, P = 0.04). Five-year crude cumulative incidences of local recurrence and distant metastasis for radical versus conservative groups were 23% versus 76% (P < 0.01) and 18% versus 47% (P = 0.02), respectively. Five-year disease-specific survival (DSS) for radical versus conservative groups was 86% versus 46% (P < 0.01), respectively. On multivariable analysis, age, radicality of surgery, and margin were predictive of DSS. For patients with RT-associated breast AS, radical resection was associated with reduced recurrence rates and improved DSS. Although margin was predictive of DSS, multifocality calls into question the reliability of negative margin assessment.",skin_neoplasms
28267542,"To find out, if ultrasound elastography of hepatocellular carcinoma (HCC) can predict patterns of tumor perfusion in volume perfusion computed tomography (VPCT). ?? software were used. A total of 43 HCC lesions were assessed. Mean shear wave velocity was 2.6m/s (range, 1.1-4.3m/s). There was no significant linear correlation between the elasticity values and BF (p=0.751), BV (p=0.426) and HPI (p=0.437). However, elasticity values were higher, the larger the tumor was (p=0.008). Shear wave velocity declined with increasing distance of the HCC to the skin surface (p=0.028) and depending on liver segment. In addition, elasticity values were higher in less differentiated HCCs. This trend was not statistically significant (p=0.842). Tissue elasticity in HCC does not correlate with the degree of tumor vascularization, but calculated values are influenced both by the tumor size and localization inside the liver.",skin_neoplasms
28264791,"Despite the efficacy of innovative treatments for metastatic melanoma, their high costs has led to disparities in cancer care among different European countries. We analysed the availability of these innovative therapies in Europe?and estimated the number of patients without access to first-line recommended treatment per current guidelines of professional entities such as the European Society for Medical Oncology (ESMO), the European Organisation for Research and Treatment of Cancer (EORTC), the European Association of Dermato-Oncology (EADO), and European Dermatology Forum (EDF). Web-based online survey was conducted in 30 European countries with questions about the treatment schedules from 1st May 2015 to 1st May 2016: number of metastatic melanoma patients, registration and reimbursement of innovative medicines (updated data, as of 1st October 2016), percentage of patients treated and availability of clinical studies and compassionate-use programmes. The recommended BRAF inhibitor (BRAFi)?+?MEK inhibitor (MEKi) combination was both registered and fully reimbursed in 9/30 (30%) countries, and in 13/30 (43%) (all from Eastern Europe) not reimbursed. First-line immunotherapy with anti-PD1 antibodies was registered and fully reimbursed in 14/30 (47%) countries, while in 13/30 (43%) (all from Eastern Europe) not reimbursed. It was estimated that in Europe 19,600 patients with metastatic melanoma are treated, and 5238 (27%) do not have access to recommended first-line therapy. Significant correlation was found between human development index (HDI, UNDP report 2015), (r?=?0.662; p?<?0.001), health expenditure per capita (r?=?0.695; p?<?0.001) and the Mackenbach score of health policy performance (r?=?0.765; p?<?0.001) with the percentage of patients treated with innovative medicines and a number of reimbursed medicines. Great discrepancy exists in metastatic melanoma treatment across Europe. It is crucial to increase the awareness of national and European policymakers, oncological societies, melanoma patients' associations and pharma industry.",skin_neoplasms
28262276,"US-FNAC is a common diagnostic tool in the work-up of many cancers. Results in melanoma were initially poor (sensitivity 20-40%). Introduction of the Berlin Morphology criteria has shown potential improvement up to 65-80% in selected patients. This cohort study evaluates the long-term survival outcome of melanoma patients undergoing Ultrasound (US) guided Fine Needle Aspiration Cytology (FNAC) prior to sentinel node biopsy (SNB) or direct lymphadenectomy. Between 2001 and 2010 over 1000 consecutive melanoma patients prospectively underwent targeted US-FNAC prior to SNB. The Berlin US morphology criteria: peripheral perfusion (PP), loss of central echoes (LCE) and balloon shape (BS) were registered. FNAC was performed if any factor was present. All patients underwent SNB or lymphadenectomy in case of positive FNAC. Median follow-up was 61 months (IQR 40-95). SN positivity rate was 21%. Survival analyses demonstrated that patients with positive US-FNAC had poor survival. After adjustment for SN status and other known prognostic features, patients with positive US-FNAC (hazard ratio (HR) 1.80, 95% CI 1.10-2.96) had worse survival than patients with normal US (reference). Patients with suspicious US and negative FNAC (HR 1.13, 95% CI 0.71-1.78) had survival comparable to patients with normal US. The long-term US-FNAC results support this step-wise approach to melanoma patients. Patients with positive US-FNAC have a poor survival and can be spared a SNB. Patients with suspicious US and negative FNAC should undergo SNB to detect microscopic occult disease. Completely US-FNAC negative patients might only require follow-up and no SN staging at all.",skin_neoplasms
28260139,"As mastectomy rates increase and overall survival for early breast cancer improves, a better understanding of the long-term consequences of mastectomy is needed. We sought to explore the correlation of specific mastectomy type with the Female Sexual Function Index (FSFI), body image satisfaction, and the reconstructed breast's role in intimacy. This study is a secondary analysis of a cross-sectional survey including a retrospective chart review. Patients at least one year from primary surgery were invited to complete the survey between 2012 and 2014. Baseline characteristics and survey responses were compared between three mastectomy groups: total/modified radical (TMRM), skin-sparing (SSM), and nipple-sparing (NSM). All patients underwent reconstruction. Of 453 invited, 268 (59%) completed the survey. Sixty underwent mastectomy with reconstruction: 16 (27%) TMRM, 36 (60%) SSM, and 8 (13%) NSM. There were no significant differences in median total FSFI scores between groups, yet median FSFI scores for the NSM group indicated sexual dysfunction. After adjusting for receipt of chemotherapy and/or radiation, NSM had the lowest median desire score. There was a trend for the NSM group to be the least satisfied with postoperative appearance, but also more likely to report that the chest was ""often"" caressed during intimacy. However, nearly 40% of the NSM group reported that caress of the reconstructed breast was unpleasant. NSM offers patients the greatest opportunity for preservation of their native skin envelope and potentially enhanced cosmetic outcome, but our results did not demonstrate superior sexual function or body image outcomes in this group. By highlighting surgical consequences of mastectomy preoperatively, surgeons may better set realistic patient expectations regarding both aesthetic and functional outcomes after breast cancer surgery. With clearer expectations, patients will have a better opportunity for improved surgical decision-making.",skin_neoplasms
